timestamp,sqm,Usage,TemperatureC,Humidity,Sea Level PressurehPa,Dew PointC,VisibilityKm,WindSpeedKmh,dayOfTheWeek,hourOfTheDay,dayOfTheYear
2015-05-11 02:00:00+00:00,4373.0,1.00000003,12.5,91.0,1017.0,11.0,10.0,9.25,0,2,131
2015-05-11 03:00:00+00:00,4373.0,1.20000004,13.5,79.5,1016.0,10.0,10.0,8.350000000000001,0,3,131
2015-05-11 04:00:00+00:00,4373.0,0.90000001,13.5,82.5,1016.0,10.5,10.0,13.899999999999999,0,4,131
2015-05-11 05:00:00+00:00,4373.0,1.20000002,13.5,79.5,1016.0,10.0,10.0,16.65,0,5,131
2015-05-11 06:00:00+00:00,4373.0,1.30000001,13.0,88.0,1015.0,11.0,10.0,18.5,0,6,131
2015-05-11 07:00:00+00:00,4373.0,3.0,13.0,88.0,1016.0,11.0,10.0,13.0,0,7,131
2015-05-11 08:00:00+00:00,4373.0,7.100000099999999,13.0,94.0,1016.5,12.0,10.0,16.65,0,8,131
2015-05-11 09:00:00+00:00,4373.0,6.7999997,13.0,94.0,1017.0,12.0,9.5,25.0,0,9,131
2015-05-11 10:00:00+00:00,4373.0,10.799999699999999,14.0,88.0,1017.0,12.0,10.0,23.15,0,10,131
2015-05-11 11:00:00+00:00,4373.0,10.866666466666667,15.0,82.0,1018.0,12.0,10.0,22.25,0,11,131
2015-05-11 12:00:00+00:00,4373.0,10.933333233333332,15.5,75.0,1018.0,11.0,10.0,21.299999999999997,0,12,131
2015-05-11 13:00:00+00:00,4373.0,11.0,16.0,68.0,1018.0,10.0,10.0,25.950000000000003,0,13,131
2015-05-11 14:00:00+00:00,4373.0,3.8,16.0,61.0,1018.0,8.5,10.0,26.85,0,14,131
2015-05-11 15:00:00+00:00,4373.0,1.89999998,16.0,63.0,1018.0,9.0,10.0,24.1,0,15,131
2015-05-11 16:00:00+00:00,4373.0,1.5,16.0,63.0,1018.0,9.0,10.0,25.9,0,16,131
2015-05-11 17:00:00+00:00,4373.0,1.69999999,15.5,67.5,1017.5,9.5,-4994.5,25.0,0,17,131
2015-05-11 18:00:00+00:00,4373.0,1.69999999,13.0,79.5,1017.5,9.5,-4994.5,26.85,0,18,131
2015-05-11 19:00:00+00:00,4373.0,1.40000003,12.5,85.0,1018.0,10.0,10.0,23.15,0,19,131
2015-05-11 20:00:00+00:00,4373.0,1.30000001,12.0,88.0,1017.0,10.0,-4994.5,19.45,0,20,131
2015-05-11 21:00:00+00:00,4373.0,1.5,12.0,88.0,1018.0,10.0,-9999.0,22.2,0,21,131
2015-05-11 22:00:00+00:00,4373.0,1.40000003,12.0,88.0,1017.5,10.0,-4994.5,17.6,0,22,131
2015-05-11 23:00:00+00:00,4373.0,1.5,12.0,88.0,1017.0,10.0,10.0,19.45,0,23,131
2015-05-12 00:00:00+00:00,4373.0,1.30000001,12.0,88.0,1017.0,10.0,10.0,19.45,1,0,132
2015-05-12 01:00:00+00:00,4373.0,1.40000003,11.0,91.0,1017.0,9.5,10.0,23.15,1,1,132
2015-05-12 02:00:00+00:00,4373.0,1.30000001,11.0,91.0,1016.5,9.5,10.0,21.299999999999997,1,2,132
2015-05-12 03:00:00+00:00,4373.0,1.30000001,11.0,85.0,1016.0,8.5,10.0,22.2,1,3,132
2015-05-12 04:00:00+00:00,4373.0,1.20000004,11.0,88.0,1016.0,9.0,10.0,22.2,1,4,132
2015-05-12 05:00:00+00:00,4373.0,1.39999998,10.0,85.0,1016.5,7.5,10.0,27.8,1,5,132
2015-05-12 06:00:00+00:00,4373.0,2.39999998,9.0,82.0,1017.0,6.0,10.0,20.35,1,6,132
2015-05-12 07:00:00+00:00,4373.0,3.9,9.0,76.0,1018.0,5.0,10.0,23.15,1,7,132
2015-05-12 08:00:00+00:00,4373.0,7.3000002,10.5,73.5,1018.0,6.0,-4994.5,21.299999999999997,1,8,132
2015-05-12 09:00:00+00:00,4373.0,7.7000003,11.5,71.5,1018.0,6.5,10.0,24.1,1,9,132
2015-05-12 10:00:00+00:00,4373.0,10.1000004,12.5,72.0,1019.0,7.5,10.0,28.700000000000003,1,10,132
2015-05-12 11:00:00+00:00,4373.0,12.1999998,13.0,74.5,1019.0,8.5,10.0,34.25,1,11,132
2015-05-12 12:00:00+00:00,4373.0,9.499999866666666,12.5,79.5,1020.0,9.0,10.0,32.4,1,12,132
2015-05-12 13:00:00+00:00,4373.0,6.799999933333333,13.0,79.5,1020.0,9.5,10.0,32.4,1,13,132
2015-05-12 14:00:00+00:00,4373.0,4.1,13.0,72.0,1020.5,8.0,10.0,34.25,1,14,132
2015-05-12 15:00:00+00:00,4373.0,1.90000001,13.0,72.0,1021.0,8.0,10.0,31.5,1,15,132
2015-05-12 16:00:00+00:00,4373.0,1.89999998,12.5,72.0,1021.0,7.5,10.0,28.700000000000003,1,16,132
2015-05-12 17:00:00+00:00,4373.0,1.69999999,12.0,72.0,1021.5,7.0,10.0,25.950000000000003,1,17,132
2015-05-12 18:00:00+00:00,4373.0,1.90000001,12.0,67.0,1022.0,6.0,10.0,23.15,1,18,132
2015-05-12 19:00:00+00:00,4373.0,1.39999998,11.0,71.0,1022.0,6.0,10.0,18.5,1,19,132
2015-05-12 20:00:00+00:00,4373.0,1.40000003,9.5,81.5,1022.5,6.5,-4994.5,16.7,1,20,132
2015-05-12 21:00:00+00:00,4373.0,1.5,8.5,84.5,1023.0,6.0,10.0,13.899999999999999,1,21,132
2015-05-12 22:00:00+00:00,4373.0,1.30000001,8.0,87.0,1023.0,6.0,-9999.0,11.15,1,22,132
2015-05-12 23:00:00+00:00,4373.0,1.39999998,7.0,87.0,1023.0,5.0,-4994.5,8.35,1,23,132
2015-05-13 00:00:00+00:00,4373.0,1.60000002,7.0,90.0,1023.0,5.5,10.0,9.3,2,0,133
2015-05-13 01:00:00+00:00,4373.0,1.20000004,7.0,87.0,1023.0,5.0,10.0,6.5,2,1,133
2015-05-13 02:00:00+00:00,4373.0,1.5,6.5,90.0,1022.5,5.0,10.0,6.5,2,2,133
2015-05-13 03:00:00+00:00,4373.0,1.20000004,6.5,90.0,1022.0,5.0,-9999.0,8.350000000000001,2,3,133
2015-05-13 04:00:00+00:00,4373.0,1.5,5.0,93.0,1022.0,4.0,-9999.0,4.65,2,4,133
2015-05-13 05:00:00+00:00,4373.0,1.60000002,5.5,96.5,1021.0,5.0,-4994.5,6.5,2,5,133
2015-05-13 06:00:00+00:00,4373.0,2.09999999,6.5,93.0,1021.0,5.5,-9999.0,7.4,2,6,133
2015-05-13 07:00:00+00:00,4373.0,3.9,8.0,90.0,1020.5,6.5,-9999.0,7.4,2,7,133
2015-05-13 08:00:00+00:00,4373.0,6.899999900000001,9.5,87.0,1020.0,7.5,-9999.0,8.350000000000001,2,8,133
2015-05-13 09:00:00+00:00,4373.0,6.0,10.5,84.5,1020.0,8.0,10.0,12.05,2,9,133
2015-05-13 10:00:00+00:00,4373.0,9.9000001,11.5,74.5,1019.5,7.0,10.0,10.2,2,10,133
2015-05-13 11:00:00+00:00,4373.0,11.700000300000001,13.5,54.5,1019.0,4.5,10.0,14.8,2,11,133
2015-05-13 12:00:00+00:00,4373.0,11.0,14.5,46.5,1018.5,3.0,10.0,15.75,2,12,133
2015-05-13 13:00:00+00:00,4373.0,10.299999699999999,15.0,43.5,1018.0,2.5,10.0,13.0,2,13,133
2015-05-13 14:00:00+00:00,4373.0,2.9,15.5,37.5,1018.0,1.0,10.0,11.15,2,14,133
2015-05-13 15:00:00+00:00,4373.0,1.60000002,16.0,29.0,1017.0,-2.0,10.0,9.3,2,15,133
2015-05-13 16:00:00+00:00,4373.0,1.59999997,17.0,28.5,1016.5,-1.5,10.0,9.3,2,16,133
2015-05-13 17:00:00+00:00,4373.0,1.59999997,16.5,33.0,1016.0,0.0,10.0,8.350000000000001,2,17,133
2015-05-13 18:00:00+00:00,4373.0,1.80000001,16.0,46.5,1015.5,4.5,10.0,7.4,2,18,133
2015-05-13 19:00:00+00:00,4373.0,1.40000003,15.5,42.0,1015.0,2.5,-4994.5,8.350000000000001,2,19,133
2015-05-13 20:00:00+00:00,4373.0,1.5,14.0,48.0,1015.0,3.0,-9999.0,6.5,2,20,133
2015-05-13 21:00:00+00:00,4373.0,1.39999998,13.0,56.0,1015.0,4.5,-9999.0,10.2,2,21,133
2015-05-13 22:00:00+00:00,4373.0,1.39999998,11.5,71.5,1015.0,6.5,-4994.5,8.35,2,22,133
2015-05-13 23:00:00+00:00,4373.0,1.40000003,11.0,71.0,1014.5,6.0,-4994.5,8.35,2,23,133
2015-05-14 00:00:00+00:00,4373.0,1.59999997,9.5,84.5,1014.0,7.0,-9999.0,11.1,3,0,134
2015-05-14 01:00:00+00:00,4373.0,1.39999998,11.0,76.0,1013.0,7.0,-9999.0,13.9,3,1,134
2015-05-14 02:00:00+00:00,4373.0,1.30000001,11.0,76.0,1012.0,7.0,-4994.5,20.35,3,2,134
2015-05-14 03:00:00+00:00,4373.0,1.30000001,11.0,71.0,1011.5,6.0,10.0,24.049999999999997,3,3,134
2015-05-14 04:00:00+00:00,4373.0,1.39999998,11.0,71.0,1010.5,6.0,10.0,28.7,3,4,134
2015-05-14 05:00:00+00:00,4373.0,1.39999998,11.0,76.0,1010.0,7.0,10.0,29.6,3,5,134
2015-05-14 06:00:00+00:00,4373.0,2.4,11.0,76.0,1009.0,7.0,10.0,30.55,3,6,134
2015-05-14 07:00:00+00:00,4373.0,3.7,9.5,87.5,1008.0,7.5,8.0,25.0,3,7,134
2015-05-14 08:00:00+00:00,4373.0,9.6999998,9.0,93.0,1007.5,8.0,6.0,25.9,3,8,134
2015-05-14 09:00:00+00:00,4373.0,8.899999833333334,9.0,93.0,1007.0,8.0,-4997.5,28.700000000000003,3,9,134
2015-05-14 10:00:00+00:00,4373.0,8.099999866666668,9.0,93.0,1007.5,8.0,4.5,22.25,3,10,134
2015-05-14 11:00:00+00:00,4373.0,7.2999999,9.0,93.0,1008.0,8.0,4.75,19.45,3,11,134
2015-05-14 12:00:00+00:00,4373.0,6.499999933333333,9.0,93.0,1008.0,8.0,5.25,8.35,3,12,134
2015-05-14 13:00:00+00:00,4373.0,5.699999966666667,9.0,93.0,1008.0,8.0,6.5,19.45,3,13,134
2015-05-14 14:00:00+00:00,4373.0,4.9,9.0,96.5,1007.0,8.5,8.0,26.85,3,14,134
2015-05-14 15:00:00+00:00,4373.0,1.60000002,10.0,94.0,1008.0,9.0,10.0,19.45,3,15,134
2015-05-14 16:00:00+00:00,4373.0,1.80000001,10.0,94.0,1009.0,9.0,10.0,17.6,3,16,134
2015-05-14 17:00:00+00:00,4373.0,1.80000001,9.0,93.0,1009.5,8.0,10.0,20.4,3,17,134
2015-05-14 18:00:00+00:00,4373.0,1.5,9.0,93.0,1010.5,8.0,8.0,20.35,3,18,134
2015-05-14 19:00:00+00:00,4373.0,1.60000002,9.0,93.0,1011.5,8.0,10.0,18.5,3,19,134
2015-05-14 20:00:00+00:00,4373.0,1.69999999,9.0,93.0,1012.5,8.0,10.0,21.3,3,20,134
2015-05-14 21:00:00+00:00,4373.0,1.40000003,9.0,90.0,1014.0,7.5,10.0,15.75,3,21,134
2015-05-14 22:00:00+00:00,4373.0,1.60000002,8.0,93.0,1015.0,7.0,9.5,15.75,3,22,134
2015-05-14 23:00:00+00:00,4373.0,1.40000003,8.0,93.0,1016.0,7.0,10.0,13.9,3,23,134
2015-05-15 00:00:00+00:00,4373.0,1.69999999,8.0,93.0,1016.5,7.0,10.0,17.6,4,0,135
2015-05-15 01:00:00+00:00,4373.0,1.40000003,7.5,90.0,1017.0,6.0,10.0,16.7,4,1,135
2015-05-15 02:00:00+00:00,4373.0,1.59999997,7.0,93.0,1017.5,6.0,10.0,16.7,4,2,135
2015-05-15 03:00:00+00:00,4373.0,1.30000001,7.0,90.0,1018.0,5.5,10.0,14.8,4,3,135
2015-05-15 04:00:00+00:00,4373.0,1.69999999,7.5,87.0,1019.0,5.5,10.0,10.2,4,4,135
2015-05-15 05:00:00+00:00,4373.0,1.59999997,7.5,90.0,1020.0,6.0,10.0,11.1,4,5,135
2015-05-15 06:00:00+00:00,4373.0,2.29999998,8.0,87.0,1020.0,6.0,-9999.0,13.9,4,6,135
2015-05-15 07:00:00+00:00,4373.0,2.30000001,9.0,82.0,1021.0,6.0,10.0,13.9,4,7,135
2015-05-15 08:00:00+00:00,4373.0,6.8,10.0,79.0,1022.0,6.5,10.0,12.05,4,8,135
2015-05-15 09:00:00+00:00,4373.0,4.9,10.5,73.5,1022.5,6.0,10.0,13.9,4,9,135
2015-05-15 10:00:00+00:00,4373.0,9.8000002,10.0,79.0,1023.0,6.5,10.0,10.2,4,10,135
2015-05-15 11:00:00+00:00,4373.0,10.600000199999998,11.0,71.0,1023.0,6.0,10.0,6.5,4,11,135
2015-05-15 12:00:00+00:00,4373.0,9.899999999999999,13.0,65.0,1023.0,6.5,10.0,7.45,4,12,135
2015-05-15 13:00:00+00:00,4373.0,9.1999998,13.0,67.0,1023.0,7.0,10.0,9.3,4,13,135
2015-05-15 14:00:00+00:00,4373.0,1.39999998,13.5,72.0,1023.0,8.5,10.0,12.95,4,14,135
2015-05-15 15:00:00+00:00,4373.0,1.1,13.5,74.5,1023.0,9.0,10.0,16.7,4,15,135
2015-05-15 16:00:00+00:00,4373.0,1.20000004,13.0,74.5,1023.0,8.5,10.0,20.35,4,16,135
2015-05-15 17:00:00+00:00,4373.0,1.5,12.5,74.5,1023.0,8.0,10.0,20.4,4,17,135
2015-05-15 18:00:00+00:00,4373.0,1.10000002,11.5,91.0,1023.0,10.0,10.0,21.299999999999997,4,18,135
2015-05-15 19:00:00+00:00,4373.0,1.20000004,11.5,91.0,1022.0,10.0,10.0,21.299999999999997,4,19,135
2015-05-15 20:00:00+00:00,4373.0,1.30000001,11.0,94.0,1022.0,10.0,10.0,18.5,4,20,135
2015-05-15 21:00:00+00:00,4373.0,0.90000001,11.0,94.0,1023.0,10.0,10.0,12.95,4,21,135
2015-05-15 22:00:00+00:00,4373.0,1.40000003,11.0,94.0,1023.0,10.0,10.0,9.3,4,22,135
2015-05-15 23:00:00+00:00,4373.0,1.10000002,12.0,88.0,1022.0,10.0,10.0,13.9,4,23,135
2015-05-16 00:00:00+00:00,4373.0,1.30000001,12.0,94.0,1022.0,11.0,10.0,15.75,5,0,136
2015-05-16 01:00:00+00:00,4373.0,1.10000002,12.0,97.0,1021.5,11.5,6.0,21.299999999999997,5,1,136
2015-05-16 02:00:00+00:00,4373.0,1.30000001,12.0,100.0,1021.0,12.0,2.5,25.9,5,2,136
2015-05-16 03:00:00+00:00,4373.0,1.20000004,12.0,94.0,1021.0,11.0,2.0,28.700000000000003,5,3,136
2015-05-16 04:00:00+00:00,4373.0,1.20000004,11.0,100.0,1021.0,11.0,3.7,25.0,5,4,136
2015-05-16 05:00:00+00:00,4373.0,1.39999998,11.0,100.0,1022.0,11.0,6.5,23.15,5,5,136
2015-05-16 06:00:00+00:00,4373.0,1.30000001,11.0,94.0,1022.5,10.0,9.5,23.15,5,6,136
2015-05-16 07:00:00+00:00,4373.0,1.39999998,11.0,91.0,1023.5,9.5,10.0,24.1,5,7,136
2015-05-16 08:00:00+00:00,4373.0,1.40000003,12.0,79.5,1024.5,8.5,10.0,26.85,5,8,136
2015-05-16 09:00:00+00:00,4373.0,1.0,12.0,74.5,1025.0,7.5,10.0,26.85,5,9,136
2015-05-16 10:00:00+00:00,4373.0,1.30000001,13.0,63.0,1026.0,6.0,10.0,25.0,5,10,136
2015-05-16 11:00:00+00:00,4373.0,1.10000002,13.5,56.5,1026.5,5.0,10.0,25.9,5,11,136
2015-05-16 12:00:00+00:00,4373.0,1.40000003,13.5,58.5,1027.0,5.5,10.0,24.1,5,12,136
2015-05-16 13:00:00+00:00,4373.0,1.19999999,13.0,63.0,1027.0,6.0,10.0,29.6,5,13,136
2015-05-16 14:00:00+00:00,4373.0,1.20000004,13.0,65.0,1027.0,6.5,10.0,32.4,5,14,136
2015-05-16 15:00:00+00:00,4373.0,1.30000001,13.0,65.0,1028.0,6.5,10.0,32.4,5,15,136
2015-05-16 16:00:00+00:00,4373.0,1.20000004,12.0,69.5,1028.0,6.5,10.0,29.6,5,16,136
2015-05-16 17:00:00+00:00,4373.0,1.5,12.0,67.0,1028.0,6.0,10.0,28.700000000000003,5,17,136
2015-05-16 18:00:00+00:00,4373.0,1.40000003,11.0,71.0,1028.0,6.0,10.0,30.55,5,18,136
2015-05-16 19:00:00+00:00,4373.0,1.10000002,11.0,71.0,1028.5,6.0,10.0,23.15,5,19,136
2015-05-16 20:00:00+00:00,4373.0,1.39999998,10.0,82.0,1029.0,7.0,10.0,21.3,5,20,136
2015-05-16 21:00:00+00:00,4373.0,1.10000002,9.0,82.0,1029.0,6.0,10.0,15.75,5,21,136
2015-05-16 22:00:00+00:00,4373.0,1.20000004,9.0,87.0,1029.0,7.0,10.0,10.2,5,22,136
2015-05-16 23:00:00+00:00,4373.0,1.40000003,8.5,90.0,1029.0,7.0,10.0,11.1,5,23,136
2015-05-17 00:00:00+00:00,4373.0,1.19999999,8.0,93.0,1029.0,7.0,10.0,8.350000000000001,6,0,137
2015-05-17 01:00:00+00:00,4373.0,1.30000001,8.0,93.0,1029.0,7.0,10.0,9.25,6,1,137
2015-05-17 02:00:00+00:00,4373.0,1.10000002,8.0,93.0,1028.0,7.0,10.0,8.350000000000001,6,2,137
2015-05-17 03:00:00+00:00,4373.0,1.30000001,8.0,93.0,1028.0,7.0,10.0,8.350000000000001,6,3,137
2015-05-17 04:00:00+00:00,4373.0,1.10000002,8.0,93.0,1028.0,7.0,10.0,5.550000000000001,6,4,137
2015-05-17 05:00:00+00:00,4373.0,1.30000001,8.0,93.0,1028.0,7.0,10.0,9.3,6,5,137
2015-05-17 06:00:00+00:00,4373.0,1.40000003,7.5,96.5,1028.0,7.0,10.0,9.3,6,6,137
2015-05-17 07:00:00+00:00,4373.0,1.40000003,9.5,84.5,1028.0,7.0,10.0,10.2,6,7,137
2015-05-17 08:00:00+00:00,4373.0,1.20000004,11.0,76.0,1028.0,7.0,10.0,14.8,6,8,137
2015-05-17 09:00:00+00:00,4373.0,1.19999999,11.5,69.0,1027.5,6.0,10.0,15.75,6,9,137
2015-05-17 10:00:00+00:00,4373.0,1.20000004,12.0,64.5,1027.0,5.5,10.0,18.5,6,10,137
2015-05-17 11:00:00+00:00,4373.0,1.20000004,11.0,76.0,1027.0,7.0,10.0,15.75,6,11,137
2015-05-17 12:00:00+00:00,4373.0,1.20000004,12.0,67.0,1026.0,6.0,10.0,20.4,6,12,137
2015-05-17 13:00:00+00:00,4373.0,1.30000001,12.0,69.5,1026.0,6.5,10.0,23.15,6,13,137
2015-05-17 14:00:00+00:00,4373.0,1.19999999,12.5,62.5,1025.0,5.5,10.0,24.1,6,14,137
2015-05-17 15:00:00+00:00,4373.0,1.39999998,12.5,65.0,1024.0,6.0,10.0,24.1,6,15,137
2015-05-17 16:00:00+00:00,4373.0,1.19999999,12.0,69.5,1023.5,6.5,10.0,23.15,6,16,137
2015-05-17 17:00:00+00:00,4373.0,1.30000001,11.5,71.5,1023.0,6.5,10.0,25.9,6,17,137
2015-05-17 18:00:00+00:00,4373.0,1.30000001,11.0,71.0,1022.5,6.0,10.0,22.25,6,18,137
2015-05-17 19:00:00+00:00,4373.0,1.40000003,11.0,71.0,1021.0,6.0,10.0,22.2,6,19,137
2015-05-17 20:00:00+00:00,4373.0,1.10000002,10.0,73.5,1020.5,5.5,10.0,17.6,6,20,137
2015-05-17 21:00:00+00:00,4373.0,1.30000001,10.0,73.5,1019.5,5.5,10.0,18.5,6,21,137
2015-05-17 22:00:00+00:00,4373.0,1.00000003,10.0,76.0,1018.5,6.0,10.0,16.7,6,22,137
2015-05-17 23:00:00+00:00,4373.0,1.30000001,10.0,76.0,1017.5,6.0,10.0,18.5,6,23,137
2015-05-18 00:00:00+00:00,4373.0,1.10000002,9.0,84.5,1016.5,6.5,10.0,15.75,0,0,138
2015-05-18 01:00:00+00:00,4373.0,1.30000001,10.0,76.0,1015.0,6.0,10.0,14.8,0,1,138
2015-05-18 02:00:00+00:00,4373.0,1.0,10.0,82.0,1013.0,7.0,10.0,18.549999999999997,0,2,138
2015-05-18 03:00:00+00:00,4373.0,1.19999999,10.0,84.5,1011.5,7.5,7.5,20.35,0,3,138
2015-05-18 04:00:00+00:00,4373.0,1.20000004,10.0,90.5,1009.5,8.5,-4994.5,20.35,0,4,138
2015-05-18 05:00:00+00:00,4373.0,1.39999998,10.0,97.0,1008.5,9.5,10.0,15.75,0,5,138
2015-05-18 06:00:00+00:00,4373.0,2.4,10.5,94.0,1006.5,9.5,5.05,15.75,0,6,138
2015-05-18 07:00:00+00:00,4373.0,3.8,9.5,97.0,1005.5,9.0,-4997.5,13.9,0,7,138
2015-05-18 08:00:00+00:00,4373.0,7.599999900000001,10.0,94.0,1004.5,9.0,5.5,12.95,0,8,138
2015-05-18 09:00:00+00:00,4373.0,6.3,10.0,100.0,1003.5,10.0,9.5,9.25,0,9,138
2015-05-18 10:00:00+00:00,4373.0,9.6999998,11.0,94.0,1001.5,10.0,10.0,26.849999999999998,0,10,138
2015-05-18 11:00:00+00:00,4373.0,12.299999699999999,10.0,84.5,1003.5,7.5,10.0,37.95,0,11,138
2015-05-18 12:00:00+00:00,4373.0,9.266666466666667,11.0,79.0,1005.0,7.5,10.0,32.4,0,12,138
2015-05-18 13:00:00+00:00,4373.0,6.233333233333334,12.0,72.0,1005.0,7.0,10.0,37.0,0,13,138
2015-05-18 14:00:00+00:00,4373.0,3.2,11.0,67.0,1005.5,5.0,10.0,37.0,0,14,138
2015-05-18 15:00:00+00:00,4373.0,1.90000001,11.5,69.0,1006.0,6.0,10.0,34.25,0,15,138
2015-05-18 16:00:00+00:00,4373.0,1.30000001,11.0,71.0,1005.5,6.0,10.0,30.55,0,16,138
2015-05-18 17:00:00+00:00,4373.0,1.90000001,11.0,73.5,1005.0,6.5,10.0,31.5,0,17,138
2015-05-18 18:00:00+00:00,4373.0,1.30000001,10.5,73.5,1004.0,6.0,10.0,37.0,0,18,138
2015-05-18 19:00:00+00:00,4373.0,1.59999997,10.0,76.0,1004.0,6.0,10.0,34.25,0,19,138
2015-05-18 20:00:00+00:00,4373.0,1.5,9.5,76.0,1004.0,5.5,10.0,31.45,0,20,138
2015-05-18 21:00:00+00:00,4373.0,1.20000004,9.5,73.5,1004.0,5.0,10.0,33.3,0,21,138
2015-05-18 22:00:00+00:00,4373.0,1.5,10.0,76.0,1003.5,6.0,10.0,35.2,0,22,138
2015-05-18 23:00:00+00:00,4373.0,1.10000002,10.0,73.5,1003.0,5.5,10.0,31.5,0,23,138
2015-05-19 00:00:00+00:00,4373.0,1.5,9.0,79.0,1003.0,5.5,10.0,29.6,1,0,139
2015-05-19 01:00:00+00:00,4373.0,1.40000003,9.0,79.0,1003.0,5.5,10.0,28.700000000000003,1,1,139
2015-05-19 02:00:00+00:00,4373.0,1.5,8.0,81.5,1003.0,5.0,9.0,33.35,1,2,139
2015-05-19 03:00:00+00:00,4373.0,1.5,7.5,84.0,1003.0,5.0,10.0,25.0,1,3,139
2015-05-19 04:00:00+00:00,4373.0,1.40000003,7.0,87.0,1003.0,5.0,7.0,26.85,1,4,139
2015-05-19 05:00:00+00:00,4373.0,1.5,8.0,81.0,1003.0,5.0,9.0,25.950000000000003,1,5,139
2015-05-19 06:00:00+00:00,4373.0,1.5,7.5,84.0,1003.5,5.0,8.0,23.15,1,6,139
2015-05-19 07:00:00+00:00,4373.0,3.7,8.5,78.5,1004.0,5.0,10.0,25.950000000000003,1,7,139
2015-05-19 08:00:00+00:00,4373.0,6.2,9.5,73.5,1004.0,5.0,10.0,29.65,1,8,139
2015-05-19 09:00:00+00:00,4373.0,4.9,10.0,71.0,1004.5,5.0,10.0,34.25,1,9,139
2015-05-19 10:00:00+00:00,4373.0,9.799999699999999,11.0,67.0,1005.0,5.0,10.0,32.4,1,10,139
2015-05-19 11:00:00+00:00,4373.0,11.5,11.5,64.5,1005.5,5.0,10.0,29.6,1,11,139
2015-05-19 12:00:00+00:00,4373.0,11.5,11.5,67.0,1006.0,5.5,10.0,31.45,1,12,139
2015-05-19 13:00:00+00:00,4373.0,11.5,11.5,69.0,1006.5,6.0,10.0,34.25,1,13,139
2015-05-19 14:00:00+00:00,4373.0,3.6,10.0,76.5,1007.0,6.0,10.0,36.1,1,14,139
2015-05-19 15:00:00+00:00,4373.0,1.79999999,11.5,66.5,1007.0,5.5,10.0,34.25,1,15,139
2015-05-19 16:00:00+00:00,4373.0,1.40000003,9.5,76.0,1007.5,5.5,10.0,35.2,1,16,139
2015-05-19 17:00:00+00:00,4373.0,1.59999997,11.0,76.0,1008.0,7.0,10.0,25.0,1,17,139
2015-05-19 18:00:00+00:00,4373.0,1.30000001,10.5,76.0,1008.0,6.5,10.0,29.6,1,18,139
2015-05-19 19:00:00+00:00,4373.0,1.5,10.5,64.0,1009.0,4.0,10.0,24.1,1,19,139
2015-05-19 20:00:00+00:00,4373.0,1.20000004,9.5,66.0,1010.0,3.5,10.0,20.4,1,20,139
2015-05-19 21:00:00+00:00,4373.0,1.10000002,7.5,76.0,1011.0,3.5,10.0,14.85,1,21,139
2015-05-19 22:00:00+00:00,4373.0,1.39999998,6.5,81.0,1011.5,3.5,10.0,16.7,1,22,139
2015-05-19 23:00:00+00:00,4373.0,1.20000004,6.0,87.0,1012.0,4.0,-4994.5,15.75,1,23,139
2015-05-20 00:00:00+00:00,4373.0,1.10000002,6.0,87.0,1012.0,4.0,-4994.5,15.75,2,0,140
2015-05-20 01:00:00+00:00,4373.0,1.30000001,5.0,93.0,1013.0,4.0,-4994.5,14.85,2,1,140
2015-05-20 02:00:00+00:00,4373.0,1.0,4.5,90.0,1013.0,3.0,-4994.5,15.75,2,2,140
2015-05-20 03:00:00+00:00,4373.0,1.30000001,5.0,87.0,1013.5,3.0,-9999.0,14.8,2,3,140
2015-05-20 04:00:00+00:00,4373.0,1.20000004,5.0,93.0,1014.0,4.0,-9999.0,17.6,2,4,140
2015-05-20 05:00:00+00:00,4373.0,1.30000001,5.0,93.0,1014.5,4.0,-4994.5,18.5,2,5,140
2015-05-20 06:00:00+00:00,4373.0,1.5,6.0,90.0,1015.0,4.5,-9999.0,19.45,2,6,140
2015-05-20 07:00:00+00:00,4373.0,3.4999998999999997,7.5,87.0,1016.0,5.5,10.0,19.45,2,7,140
2015-05-20 08:00:00+00:00,4373.0,5.199999900000001,9.5,79.0,1016.5,6.0,10.0,25.950000000000003,2,8,140
2015-05-20 09:00:00+00:00,4373.0,4.9,11.5,69.0,1017.5,6.0,10.0,24.1,2,9,140
2015-05-20 10:00:00+00:00,4373.0,10.0999999,12.0,64.5,1018.0,5.5,10.0,26.85,2,10,140
2015-05-20 11:00:00+00:00,4373.0,11.3000002,11.5,64.5,1019.0,5.0,10.0,18.5,2,11,140
2015-05-20 12:00:00+00:00,4373.0,10.050000050000001,13.0,63.0,1019.0,6.0,10.0,22.2,2,12,140
2015-05-20 13:00:00+00:00,4373.0,8.799999900000001,13.0,67.0,1020.0,7.0,10.0,25.950000000000003,2,13,140
2015-05-20 14:00:00+00:00,4373.0,3.8,13.0,63.0,1020.0,6.0,10.0,28.7,2,14,140
2015-05-20 15:00:00+00:00,4373.0,1.5,12.5,65.0,1020.0,6.0,-4994.5,30.55,2,15,140
2015-05-20 16:00:00+00:00,4373.0,1.5,12.5,69.5,1021.0,7.0,10.0,32.4,2,16,140
2015-05-20 17:00:00+00:00,4373.0,1.5,12.5,67.0,1021.5,6.5,10.0,30.55,2,17,140
2015-05-20 18:00:00+00:00,4373.0,1.39999998,12.0,69.5,1022.0,6.5,10.0,25.9,2,18,140
